step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
18,treatment,policy_value,profit,0.028502536808595304,0.20769423497229256,0.2018184321715396,-6.554109336943964,-9214.336479597723,-11.517920599497154,-0.1454452167350532,0.03921905999947986,0.25,0.28375,0.10875,True,-9464.336479597723,35507.97345495796
19,treatment,policy_value,profit,0.026679542343047133,0.21359678520293265,0.1680660346035528,-5.815104870431885,-8782.645178997942,-10.978306473747427,-0.1462761248083662,0.03488953029078652,0.25,0.2675,0.08625,True,-9032.645178997942,26475.32827596002
20,treatment,policy_value,profit,0.029735382091856426,0.21393839870747403,0.1921426770133571,-4.525856589251478,-8377.307590445738,-10.471634488057173,-0.1436577598649103,0.0361843589199955,0.25,0.26625,0.09375,True,-8627.307590445738,17848.020685514282
21,treatment,policy_value,profit,0.03210873597108617,0.20436468416744608,0.20057010937891576,3.8904321348701085,-8834.32647088106,-11.042908088601326,-0.14287694055764125,0.03647438257973787,0.25,0.2775,0.07625,False,-8834.32647088106,9013.694214633222
22,treatment,policy_value,profit,0.033610216140384244,0.21433961439922858,0.2115459937505363,7.032876426805788,-8763.498781676553,-10.954373477095691,-0.14245130620434948,0.03741440775386311,0.25,0.275,0.0975,False,-8763.498781676553,250.1954329566688
23,treatment,policy_value,profit,0.030526084268594253,0.21289123457135392,0.18608457972991133,1.6446445208486518,-8258.026005583817,-10.32253250697977,-0.14241760527410677,0.03722586546799649,0.25,0.2675,0.08875,False,-8258.026005583817,-8007.830572627148
24,treatment,policy_value,profit,0.03349174315198782,0.20715860075873313,0.19672407633165925,-1.4882078733006525,-8708.041401713586,-10.885051752141983,-0.14393912095335762,0.033947961862279205,0.25,0.2725,0.08875,True,-8958.041401713586,-16965.871974340735
25,treatment,policy_value,profit,0.03204546993499458,0.20871512385188518,0.2234965042399179,-20.37337069515226,-8430.775802822307,-10.538469753527885,-0.14413970072714835,0.028964614955772204,0.25,0.26875,0.10875,True,-8680.775802822307,-25646.64777716304
26,treatment,policy_value,profit,0.030515972222222222,0.19899699424885753,0.18548659014619961,-15.117807503061265,-8808.443638950346,-11.010554548687933,-0.14390543884978893,0.022684824471325974,0.25,0.28125,0.08,True,-9058.443638950346,-34705.091416113384
27,treatment,policy_value,profit,0.032165912286869394,0.2004313475866528,0.1752882955132643,-19.64917180211754,-9092.950796008969,-11.36618849501121,-0.14393155764972984,0.019369701358412473,0.25,0.29125,0.11375,True,-9342.950796008969,-44048.04221212235
28,treatment,policy_value,profit,0.03157980103806228,0.202187332956717,0.18271336882283212,-19.874053872381218,-8530.176102348742,-10.662720127935927,-0.1433579021965109,0.01654515052244433,0.25,0.2775,0.0925,True,-8780.176102348742,-52828.218314471094
29,treatment,policy_value,profit,0.04092538221728732,0.21095811093640948,0.19321344404697466,-16.351754770280355,-7921.245948296071,-9.901557435370089,-0.14163844283248347,0.019942234545900876,0.25,0.265,0.0775,True,-8171.245948296071,-60999.464262767164
